schema_version,source,station_id,measurement_id,measurement_date,measurement_time,timezone,input_file,input_path,point_index,depth_m,quality_flag,area_partial_m2,extras_json
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,0,0.04,0,0.006,"{""%Dep"": ""0.0"", ""%Q"": ""0.6"", ""Angle"": ""0"", ""Clock"": ""12:17"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0001"", ""IceD"": ""0.000"", ""Loc"": ""0.00"", ""MeanV"": ""0.0129"", ""MeasD"": ""0.000"", ""Npts"": ""0"", ""SNR"": ""0.0"", ""Spike"": ""0"", ""Temp"": ""0.00"", ""Vel"": ""0.0000"", ""Verr"": ""0.0000""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,1,0.11,0,0.033,"{""%Dep"": ""0.6"", ""%Q"": ""3.2"", ""Angle"": ""-16"", ""Clock"": ""12:17"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0004"", ""IceD"": ""0.000"", ""Loc"": ""0.30"", ""MeanV"": ""0.0129"", ""MeasD"": ""0.044"", ""Npts"": ""40"", ""SNR"": ""38.0"", ""Spike"": ""1"", ""Temp"": ""20.54"", ""Vel"": ""0.0129"", ""Verr"": ""0.0013""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,2,0.13,0,0.039,"{""%Dep"": ""0.6"", ""%Q"": ""24.3"", ""Angle"": ""-8"", ""Clock"": ""12:19"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0032"", ""IceD"": ""0.000"", ""Loc"": ""0.60"", ""MeanV"": ""0.0819"", ""MeasD"": ""0.052"", ""Npts"": ""40"", ""SNR"": ""29.0"", ""Spike"": ""0"", ""Temp"": ""20.61"", ""Vel"": ""0.0819"", ""Verr"": ""0.0017""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,3,0.13,0,0.039,"{""%Dep"": ""0.6"", ""%Q"": ""24.8"", ""Angle"": ""-15"", ""Clock"": ""12:21"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0033"", ""IceD"": ""0.000"", ""Loc"": ""0.90"", ""MeanV"": ""0.0837"", ""MeasD"": ""0.052"", ""Npts"": ""40"", ""SNR"": ""28.8"", ""Spike"": ""0"", ""Temp"": ""20.69"", ""Vel"": ""0.0837"", ""Verr"": ""0.0027""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,4,0.11,0,0.033,"{""%Dep"": ""0.6"", ""%Q"": ""15.6"", ""Angle"": ""-18"", ""Clock"": ""12:23"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0020"", ""IceD"": ""0.000"", ""Loc"": ""1.20"", ""MeanV"": ""0.0621"", ""MeasD"": ""0.044"", ""Npts"": ""40"", ""SNR"": ""26.2"", ""Spike"": ""0"", ""Temp"": ""20.70"", ""Vel"": ""0.0621"", ""Verr"": ""0.0027""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,5,0.08,1,0.024,"{""%Dep"": ""0.6"", ""%Q"": ""7.9"", ""Angle"": ""-16"", ""Clock"": ""12:25"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0010"", ""IceD"": ""0.000"", ""Loc"": ""1.50"", ""MeanV"": ""0.0433"", ""MeasD"": ""0.032"", ""Npts"": ""40"", ""SNR"": ""28.3"", ""Spike"": ""0"", ""Temp"": ""20.69"", ""Vel"": ""0.0433"", ""Verr"": ""0.0018""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,6,0.08,2,0.024,"{""%Dep"": ""0.6"", ""%Q"": ""5.1"", ""Angle"": ""-22"", ""Clock"": ""12:28"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0007"", ""IceD"": ""0.000"", ""Loc"": ""1.80"", ""MeanV"": ""0.0279"", ""MeasD"": ""0.032"", ""Npts"": ""40"", ""SNR"": ""32.2"", ""Spike"": ""1"", ""Temp"": ""20.71"", ""Vel"": ""0.0279"", ""Verr"": ""0.0031""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,7,0.09,0,0.027,"{""%Dep"": ""0.6"", ""%Q"": ""2.3"", ""Angle"": ""-16"", ""Clock"": ""12:32"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0003"", ""IceD"": ""0.000"", ""Loc"": ""2.10"", ""MeanV"": ""0.0113"", ""MeasD"": ""0.036"", ""Npts"": ""40"", ""SNR"": ""33.3"", ""Spike"": ""0"", ""Temp"": ""20.77"", ""Vel"": ""0.0113"", ""Verr"": ""0.0015""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,8,0.1,0,0.03,"{""%Dep"": ""0.6"", ""%Q"": ""1.0"", ""Angle"": ""49"", ""Clock"": ""12:33"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0001"", ""IceD"": ""0.000"", ""Loc"": ""2.40"", ""MeanV"": ""0.0042"", ""MeasD"": ""0.040"", ""Npts"": ""40"", ""SNR"": ""47.9"", ""Spike"": ""0"", ""Temp"": ""20.77"", ""Vel"": ""0.0042"", ""Verr"": ""0.0010""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,9,0.14,0,0.042,"{""%Dep"": ""0.6"", ""%Q"": ""-0.4"", ""Angle"": ""142"", ""Clock"": ""12:35"", ""CorrFact"": ""1.00"", ""Flow"": ""-0.0001"", ""IceD"": ""0.000"", ""Loc"": ""2.70"", ""MeanV"": ""-0.0013"", ""MeasD"": ""0.056"", ""Npts"": ""40"", ""SNR"": ""44.9"", ""Spike"": ""1"", ""Temp"": ""20.74"", ""Vel"": ""-0.0013"", ""Verr"": ""0.0002""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,10,0.13,1,0.039,"{""%Dep"": ""0.6"", ""%Q"": ""0.6"", ""Angle"": ""-21"", ""Clock"": ""12:37"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0001"", ""IceD"": ""0.000"", ""Loc"": ""3.00"", ""MeanV"": ""0.0020"", ""MeasD"": ""0.052"", ""Npts"": ""40"", ""SNR"": ""21.5"", ""Spike"": ""5"", ""Temp"": ""20.76"", ""Vel"": ""0.0020"", ""Verr"": ""0.0006""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,11,0.14,0,0.042,"{""%Dep"": ""0.6"", ""%Q"": ""2.6"", ""Angle"": ""-14"", ""Clock"": ""12:39"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0003"", ""IceD"": ""0.000"", ""Loc"": ""3.30"", ""MeanV"": ""0.0081"", ""MeasD"": ""0.056"", ""Npts"": ""40"", ""SNR"": ""36.9"", ""Spike"": ""0"", ""Temp"": ""20.90"", ""Vel"": ""0.0081"", ""Verr"": ""0.0016""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,12,0.17,1,0.051,"{""%Dep"": ""0.6"", ""%Q"": ""-1.4"", ""Angle"": ""117"", ""Clock"": ""12:42"", ""CorrFact"": ""1.00"", ""Flow"": ""-0.0002"", ""IceD"": ""0.000"", ""Loc"": ""3.60"", ""MeanV"": ""-0.0036"", ""MeasD"": ""0.068"", ""Npts"": ""40"", ""SNR"": ""31.6"", ""Spike"": ""0"", ""Temp"": ""20.99"", ""Vel"": ""-0.0036"", ""Verr"": ""0.0011""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,13,0.15,0,0.045,"{""%Dep"": ""0.6"", ""%Q"": ""9.3"", ""Angle"": ""15"", ""Clock"": ""12:44"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0012"", ""IceD"": ""0.000"", ""Loc"": ""3.90"", ""MeanV"": ""0.0272"", ""MeasD"": ""0.060"", ""Npts"": ""40"", ""SNR"": ""32.4"", ""Spike"": ""1"", ""Temp"": ""20.97"", ""Vel"": ""0.0272"", ""Verr"": ""0.0020""}"
0.1,flowtracker,P3,flowtracker:P3:20251217:121724:20260423_223429,20251217,121724,America/Montevideo,P31712.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P3\P31712.TXT.dis,14,0.15,0,0.023,"{""%Dep"": ""0.0"", ""%Q"": ""4.6"", ""Angle"": ""0"", ""Clock"": ""12:44"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0006"", ""IceD"": ""0.000"", ""Loc"": ""4.20"", ""MeanV"": ""0.0272"", ""MeasD"": ""0.000"", ""Npts"": ""0"", ""SNR"": ""0.0"", ""Spike"": ""0"", ""Temp"": ""0.00"", ""Vel"": ""0.0000"", ""Verr"": ""0.0000""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,0,0.13,0,0.02,"{""%Dep"": ""0.0"", ""%Q"": ""0.4"", ""Angle"": ""0"", ""Clock"": ""09:34"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0002"", ""IceD"": ""0.000"", ""Loc"": ""0.00"", ""MeanV"": ""0.0101"", ""MeasD"": ""0.000"", ""Npts"": ""0"", ""SNR"": ""0.0"", ""Spike"": ""0"", ""Temp"": ""0.00"", ""Vel"": ""0.0000"", ""Verr"": ""0.0000""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,1,0.14,0,0.056,"{""%Dep"": ""0.6"", ""%Q"": ""1.1"", ""Angle"": ""-27"", ""Clock"": ""09:36"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0006"", ""IceD"": ""0.000"", ""Loc"": ""0.30"", ""MeanV"": ""0.0101"", ""MeasD"": ""0.056"", ""Npts"": ""40"", ""SNR"": ""31.4"", ""Spike"": ""0"", ""Temp"": ""20.49"", ""Vel"": ""0.0101"", ""Verr"": ""0.0006""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,2,0.21,0,0.105,"{""%Dep"": ""0.6"", ""%Q"": ""3.0"", ""Angle"": ""-30"", ""Clock"": ""09:39"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0015"", ""IceD"": ""0.000"", ""Loc"": ""0.80"", ""MeanV"": ""0.0144"", ""MeasD"": ""0.084"", ""Npts"": ""40"", ""SNR"": ""30.7"", ""Spike"": ""0"", ""Temp"": ""20.74"", ""Vel"": ""0.0144"", ""Verr"": ""0.0008""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,3,0.22,0,0.11,"{""%Dep"": ""0.6"", ""%Q"": ""2.8"", ""Angle"": ""-18"", ""Clock"": ""09:41"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0014"", ""IceD"": ""0.000"", ""Loc"": ""1.30"", ""MeanV"": ""0.0127"", ""MeasD"": ""0.088"", ""Npts"": ""40"", ""SNR"": ""30.5"", ""Spike"": ""0"", ""Temp"": ""20.90"", ""Vel"": ""0.0127"", ""Verr"": ""0.0007""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,4,0.3,0,0.15,"{""%Dep"": ""0.6"", ""%Q"": ""4.9"", ""Angle"": ""-22"", ""Clock"": ""09:43"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0024"", ""IceD"": ""0.000"", ""Loc"": ""1.80"", ""MeanV"": ""0.0161"", ""MeasD"": ""0.120"", ""Npts"": ""40"", ""SNR"": ""31.4"", ""Spike"": ""0"", ""Temp"": ""21.06"", ""Vel"": ""0.0161"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,5,0.27,0,0.135,"{""%Dep"": ""0.6"", ""%Q"": ""2.2"", ""Angle"": ""-2"", ""Clock"": ""09:45"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0011"", ""IceD"": ""0.000"", ""Loc"": ""2.30"", ""MeanV"": ""0.0082"", ""MeasD"": ""0.108"", ""Npts"": ""40"", ""SNR"": ""32.0"", ""Spike"": ""0"", ""Temp"": ""21.19"", ""Vel"": ""0.0082"", ""Verr"": ""0.0011""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,6,0.27,0,0.135,"{""%Dep"": ""0.6"", ""%Q"": ""5.2"", ""Angle"": ""-4"", ""Clock"": ""09:48"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0026"", ""IceD"": ""0.000"", ""Loc"": ""2.80"", ""MeanV"": ""0.0191"", ""MeasD"": ""0.108"", ""Npts"": ""40"", ""SNR"": ""31.8"", ""Spike"": ""0"", ""Temp"": ""21.27"", ""Vel"": ""0.0191"", ""Verr"": ""0.0004""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,7,0.26,0,0.13,"{""%Dep"": ""0.6"", ""%Q"": ""4.2"", ""Angle"": ""-3"", ""Clock"": ""09:49"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0021"", ""IceD"": ""0.000"", ""Loc"": ""3.30"", ""MeanV"": ""0.0162"", ""MeasD"": ""0.104"", ""Npts"": ""40"", ""SNR"": ""32.5"", ""Spike"": ""0"", ""Temp"": ""21.36"", ""Vel"": ""0.0162"", ""Verr"": ""0.0006""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,8,0.24,0,0.12,"{""%Dep"": ""0.6"", ""%Q"": ""5.3"", ""Angle"": ""14"", ""Clock"": ""09:52"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0027"", ""IceD"": ""0.000"", ""Loc"": ""3.80"", ""MeanV"": ""0.0221"", ""MeasD"": ""0.096"", ""Npts"": ""40"", ""SNR"": ""31.8"", ""Spike"": ""0"", ""Temp"": ""21.46"", ""Vel"": ""0.0221"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,9,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""4.2"", ""Angle"": ""13"", ""Clock"": ""09:53"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0021"", ""IceD"": ""0.000"", ""Loc"": ""4.30"", ""MeanV"": ""0.0145"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""32.5"", ""Spike"": ""0"", ""Temp"": ""21.48"", ""Vel"": ""0.0145"", ""Verr"": ""0.0007""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,10,0.3,0,0.15,"{""%Dep"": ""0.6"", ""%Q"": ""5.8"", ""Angle"": ""26"", ""Clock"": ""09:55"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0029"", ""IceD"": ""0.000"", ""Loc"": ""4.80"", ""MeanV"": ""0.0191"", ""MeasD"": ""0.120"", ""Npts"": ""40"", ""SNR"": ""32.2"", ""Spike"": ""0"", ""Temp"": ""21.56"", ""Vel"": ""0.0191"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,11,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""4.3"", ""Angle"": ""12"", ""Clock"": ""09:57"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0021"", ""IceD"": ""0.000"", ""Loc"": ""5.30"", ""MeanV"": ""0.0146"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""32.5"", ""Spike"": ""0"", ""Temp"": ""21.66"", ""Vel"": ""0.0146"", ""Verr"": ""0.0004""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,12,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""4.3"", ""Angle"": ""18"", ""Clock"": ""10:00"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0021"", ""IceD"": ""0.000"", ""Loc"": ""5.80"", ""MeanV"": ""0.0146"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""34.0"", ""Spike"": ""0"", ""Temp"": ""21.71"", ""Vel"": ""0.0146"", ""Verr"": ""0.0009""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,13,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""5.9"", ""Angle"": ""16"", ""Clock"": ""10:01"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0029"", ""IceD"": ""0.000"", ""Loc"": ""6.30"", ""MeanV"": ""0.0203"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""31.6"", ""Spike"": ""0"", ""Temp"": ""21.71"", ""Vel"": ""0.0203"", ""Verr"": ""0.0006""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,14,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""6.5"", ""Angle"": ""11"", ""Clock"": ""10:04"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0032"", ""IceD"": ""0.000"", ""Loc"": ""6.80"", ""MeanV"": ""0.0224"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""31.4"", ""Spike"": ""0"", ""Temp"": ""21.77"", ""Vel"": ""0.0224"", ""Verr"": ""0.0008""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,15,0.29,0,0.145,"{""%Dep"": ""0.6"", ""%Q"": ""8.5"", ""Angle"": ""15"", ""Clock"": ""10:05"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0042"", ""IceD"": ""0.000"", ""Loc"": ""7.30"", ""MeanV"": ""0.0291"", ""MeasD"": ""0.116"", ""Npts"": ""40"", ""SNR"": ""31.2"", ""Spike"": ""0"", ""Temp"": ""21.78"", ""Vel"": ""0.0291"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,16,0.29,0,0.145,"{""%Dep"": ""0.2"", ""%Q"": ""8.9"", ""Angle"": ""24"", ""Clock"": ""10:09"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0044"", ""IceD"": ""0.000"", ""Loc"": ""7.80"", ""MeanV"": ""0.0306"", ""MeasD"": ""0.232"", ""Npts"": ""40"", ""SNR"": ""30.7"", ""Spike"": ""0"", ""Temp"": ""21.85"", ""Vel"": ""0.0200"", ""Verr"": ""0.0008""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,17,0.33,0,0.165,"{""%Dep"": ""0.2"", ""%Q"": ""8.1"", ""Angle"": ""7"", ""Clock"": ""10:12"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0040"", ""IceD"": ""0.000"", ""Loc"": ""8.30"", ""MeanV"": ""0.0243"", ""MeasD"": ""0.264"", ""Npts"": ""40"", ""SNR"": ""30.3"", ""Spike"": ""0"", ""Temp"": ""21.84"", ""Vel"": ""0.0161"", ""Verr"": ""0.0007""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,18,0.34,0,0.17,"{""%Dep"": ""0.2"", ""%Q"": ""3.9"", ""Angle"": ""22"", ""Clock"": ""10:18"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0019"", ""IceD"": ""0.000"", ""Loc"": ""8.80"", ""MeanV"": ""0.0114"", ""MeasD"": ""0.272"", ""Npts"": ""40"", ""SNR"": ""31.6"", ""Spike"": ""0"", ""Temp"": ""22.04"", ""Vel"": ""0.0081"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,19,0.38,0,0.19,"{""%Dep"": ""0.2"", ""%Q"": ""3.2"", ""Angle"": ""-15"", ""Clock"": ""10:27"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0016"", ""IceD"": ""0.000"", ""Loc"": ""9.30"", ""MeanV"": ""0.0083"", ""MeasD"": ""0.304"", ""Npts"": ""40"", ""SNR"": ""29.7"", ""Spike"": ""0"", ""Temp"": ""22.06"", ""Vel"": ""0.0093"", ""Verr"": ""0.0005""}"
0.1,flowtracker,P5,flowtracker:P5:20251217:093425:20260423_223429,20251217,93425,America/Montevideo,COLORADO.TXT.dis,D:\Dropbox\MADI\DINAGUA_SL\03-Proces_Info_DIN\01-Salidas_campo\20251215_Salida_13\flowtracker_S13\P5\COLORADO.TXT.dis,20,0.49,0,0.245,"{""%Dep"": ""0.2"", ""%Q"": ""1.6"", ""Angle"": ""55"", ""Clock"": ""10:32"", ""CorrFact"": ""1.00"", ""Flow"": ""0.0008"", ""IceD"": ""0.000"", ""Loc"": ""9.80"", ""MeanV"": ""0.0033"", ""MeasD"": ""0.392"", ""Npts"": ""40"", ""SNR"": ""45.3"", ""Spike"": ""0"", ""Temp"": ""22.22"", ""Vel"": ""0.0017"", ""Verr"": ""0.0002""}"
